isil,local_uri,external_uri,relation,match_status,linking_method,verification
IT-TO0090,https://biblioteche-fantasma.invalid/resource/library/IT-TO0090,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0090&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0091,https://biblioteche-fantasma.invalid/resource/library/IT-TO0091,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0091&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0093,https://biblioteche-fantasma.invalid/resource/library/IT-TO0093,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0093&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0095,https://biblioteche-fantasma.invalid/resource/library/IT-TO0095,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0095&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0096,https://biblioteche-fantasma.invalid/resource/library/IT-TO0096,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0096&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0099,https://biblioteche-fantasma.invalid/resource/library/IT-TO0099,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0099&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0100,https://biblioteche-fantasma.invalid/resource/library/IT-TO0100,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0100&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0103,https://biblioteche-fantasma.invalid/resource/library/IT-TO0103,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0103&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0109,https://biblioteche-fantasma.invalid/resource/library/IT-TO0109,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0109&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0110,https://biblioteche-fantasma.invalid/resource/library/IT-TO0110,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0110&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0111,https://biblioteche-fantasma.invalid/resource/library/IT-TO0111,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0111&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0112,https://biblioteche-fantasma.invalid/resource/library/IT-TO0112,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0112&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0114,https://biblioteche-fantasma.invalid/resource/library/IT-TO0114,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0114&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0115,https://biblioteche-fantasma.invalid/resource/library/IT-TO0115,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0115&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0119,https://biblioteche-fantasma.invalid/resource/library/IT-TO0119,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0119&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0120,https://biblioteche-fantasma.invalid/resource/library/IT-TO0120,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0120&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0123,https://biblioteche-fantasma.invalid/resource/library/IT-TO0123,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0123&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0125,https://biblioteche-fantasma.invalid/resource/library/IT-TO0125,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0125&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0128,https://biblioteche-fantasma.invalid/resource/library/IT-TO0128,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0128&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0130,https://biblioteche-fantasma.invalid/resource/library/IT-TO0130,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0130&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0131,https://biblioteche-fantasma.invalid/resource/library/IT-TO0131,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0131&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0134,https://biblioteche-fantasma.invalid/resource/library/IT-TO0134,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0134&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0135,https://biblioteche-fantasma.invalid/resource/library/IT-TO0135,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0135&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0136,https://biblioteche-fantasma.invalid/resource/library/IT-TO0136,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0136&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0137,https://biblioteche-fantasma.invalid/resource/library/IT-TO0137,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0137&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0138,https://biblioteche-fantasma.invalid/resource/library/IT-TO0138,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0138&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0140,https://biblioteche-fantasma.invalid/resource/library/IT-TO0140,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0140&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0141,https://biblioteche-fantasma.invalid/resource/library/IT-TO0141,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0141&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0142,https://biblioteche-fantasma.invalid/resource/library/IT-TO0142,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0142&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0143,https://biblioteche-fantasma.invalid/resource/library/IT-TO0143,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0143&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0145,https://biblioteche-fantasma.invalid/resource/library/IT-TO0145,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0145&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0146,https://biblioteche-fantasma.invalid/resource/library/IT-TO0146,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0146&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0147,https://biblioteche-fantasma.invalid/resource/library/IT-TO0147,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0147&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0149,https://biblioteche-fantasma.invalid/resource/library/IT-TO0149,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0149&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0151,https://biblioteche-fantasma.invalid/resource/library/IT-TO0151,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0151&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0152,https://biblioteche-fantasma.invalid/resource/library/IT-TO0152,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0152&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0154,https://biblioteche-fantasma.invalid/resource/library/IT-TO0154,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0154&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0156,https://biblioteche-fantasma.invalid/resource/library/IT-TO0156,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0156&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0158,https://biblioteche-fantasma.invalid/resource/library/IT-TO0158,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0158&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0159,https://biblioteche-fantasma.invalid/resource/library/IT-TO0159,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0159&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0162,https://biblioteche-fantasma.invalid/resource/library/IT-TO0162,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0162&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0163,https://biblioteche-fantasma.invalid/resource/library/IT-TO0163,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0163&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0164,https://biblioteche-fantasma.invalid/resource/library/IT-TO0164,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0164&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0165,https://biblioteche-fantasma.invalid/resource/library/IT-TO0165,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0165&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0166,https://biblioteche-fantasma.invalid/resource/library/IT-TO0166,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0166&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0167,https://biblioteche-fantasma.invalid/resource/library/IT-TO0167,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0167&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0169,https://biblioteche-fantasma.invalid/resource/library/IT-TO0169,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0169&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0170,https://biblioteche-fantasma.invalid/resource/library/IT-TO0170,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0170&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0171,https://biblioteche-fantasma.invalid/resource/library/IT-TO0171,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0171&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0172,https://biblioteche-fantasma.invalid/resource/library/IT-TO0172,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0172&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0174,https://biblioteche-fantasma.invalid/resource/library/IT-TO0174,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0174&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0175,https://biblioteche-fantasma.invalid/resource/library/IT-TO0175,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0175&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0176,https://biblioteche-fantasma.invalid/resource/library/IT-TO0176,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0176&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0177,https://biblioteche-fantasma.invalid/resource/library/IT-TO0177,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0177&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0181,https://biblioteche-fantasma.invalid/resource/library/IT-TO0181,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0181&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0184,https://biblioteche-fantasma.invalid/resource/library/IT-TO0184,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0184&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0185,https://biblioteche-fantasma.invalid/resource/library/IT-TO0185,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0185&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0189,https://biblioteche-fantasma.invalid/resource/library/IT-TO0189,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0189&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0190,https://biblioteche-fantasma.invalid/resource/library/IT-TO0190,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0190&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0191,https://biblioteche-fantasma.invalid/resource/library/IT-TO0191,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0191&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0192,https://biblioteche-fantasma.invalid/resource/library/IT-TO0192,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0192&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0193,https://biblioteche-fantasma.invalid/resource/library/IT-TO0193,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0193&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0194,https://biblioteche-fantasma.invalid/resource/library/IT-TO0194,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0194&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0197,https://biblioteche-fantasma.invalid/resource/library/IT-TO0197,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0197&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0202,https://biblioteche-fantasma.invalid/resource/library/IT-TO0202,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0202&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0205,https://biblioteche-fantasma.invalid/resource/library/IT-TO0205,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0205&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0206,https://biblioteche-fantasma.invalid/resource/library/IT-TO0206,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0206&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0207,https://biblioteche-fantasma.invalid/resource/library/IT-TO0207,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0207&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0210,https://biblioteche-fantasma.invalid/resource/library/IT-TO0210,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0210&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0211,https://biblioteche-fantasma.invalid/resource/library/IT-TO0211,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0211&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0212,https://biblioteche-fantasma.invalid/resource/library/IT-TO0212,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0212&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0214,https://biblioteche-fantasma.invalid/resource/library/IT-TO0214,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0214&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0215,https://biblioteche-fantasma.invalid/resource/library/IT-TO0215,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0215&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0216,https://biblioteche-fantasma.invalid/resource/library/IT-TO0216,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0216&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
IT-TO0217,https://biblioteche-fantasma.invalid/resource/library/IT-TO0217,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-TO0217&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso,exact_identifier_lookup,ISIL exact query; no fuzzy matching,"ICCU result-page pattern verified on official Anagrafe; target is an HTML record/search document, not an RDF entity"
