current_istat_code,current_name,predecessor_istat_code,predecessor_name,transformation_type,effective_date,source,aggregation_rule,notes
028045,Limena,028045,Limena,unchanged,,POSAS 2019/2025 direct comparison,sum,
028046,Loreggia,028046,Loreggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
028047,Lozzo Atestino,028047,Lozzo Atestino,unchanged,,POSAS 2019/2025 direct comparison,sum,
028048,Maserà di Padova,028048,Maserà di Padova,unchanged,,POSAS 2019/2025 direct comparison,sum,
028049,Masi,028049,Masi,unchanged,,POSAS 2019/2025 direct comparison,sum,
028050,Massanzago,028050,Massanzago,unchanged,,POSAS 2019/2025 direct comparison,sum,
028052,Megliadino San Vitale,028052,Megliadino San Vitale,unchanged,,POSAS 2019/2025 direct comparison,sum,
028053,Merlara,028053,Merlara,unchanged,,POSAS 2019/2025 direct comparison,sum,
028054,Mestrino,028054,Mestrino,unchanged,,POSAS 2019/2025 direct comparison,sum,
028055,Monselice,028055,Monselice,unchanged,,POSAS 2019/2025 direct comparison,sum,
028056,Montagnana,028056,Montagnana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028057,Montegrotto Terme,028057,Montegrotto Terme,unchanged,,POSAS 2019/2025 direct comparison,sum,
028058,Noventa Padovana,028058,Noventa Padovana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028059,Ospedaletto Euganeo,028059,Ospedaletto Euganeo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028060,Padova,028060,Padova,unchanged,,POSAS 2019/2025 direct comparison,sum,
028061,Pernumia,028061,Pernumia,unchanged,,POSAS 2019/2025 direct comparison,sum,
028062,Piacenza d'Adige,028062,Piacenza d'Adige,unchanged,,POSAS 2019/2025 direct comparison,sum,
028063,Piazzola sul Brenta,028063,Piazzola sul Brenta,unchanged,,POSAS 2019/2025 direct comparison,sum,
028064,Piombino Dese,028064,Piombino Dese,unchanged,,POSAS 2019/2025 direct comparison,sum,
028065,Piove di Sacco,028065,Piove di Sacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
028066,Polverara,028066,Polverara,unchanged,,POSAS 2019/2025 direct comparison,sum,
028067,Ponso,028067,Ponso,unchanged,,POSAS 2019/2025 direct comparison,sum,
028068,Pontelongo,028068,Pontelongo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028069,Ponte San Nicolò,028069,Ponte San Nicolò,unchanged,,POSAS 2019/2025 direct comparison,sum,
028070,Pozzonovo,028070,Pozzonovo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028071,Rovolon,028071,Rovolon,unchanged,,POSAS 2019/2025 direct comparison,sum,
028072,Rubano,028072,Rubano,unchanged,,POSAS 2019/2025 direct comparison,sum,
028073,Saccolongo,028073,Saccolongo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028075,San Giorgio delle Pertiche,028075,San Giorgio delle Pertiche,unchanged,,POSAS 2019/2025 direct comparison,sum,
028076,San Giorgio in Bosco,028076,San Giorgio in Bosco,unchanged,,POSAS 2019/2025 direct comparison,sum,
028077,San Martino di Lupari,028077,San Martino di Lupari,unchanged,,POSAS 2019/2025 direct comparison,sum,
028078,San Pietro in Gu,028078,San Pietro in Gu,unchanged,,POSAS 2019/2025 direct comparison,sum,
028079,San Pietro Viminario,028079,San Pietro Viminario,unchanged,,POSAS 2019/2025 direct comparison,sum,
028080,Santa Giustina in Colle,028080,Santa Giustina in Colle,unchanged,,POSAS 2019/2025 direct comparison,sum,
028082,Sant'Angelo di Piove di Sacco,028082,Sant'Angelo di Piove di Sacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
028083,Sant'Elena,028083,Sant'Elena,unchanged,,POSAS 2019/2025 direct comparison,sum,
028084,Sant'Urbano,028084,Sant'Urbano,unchanged,,POSAS 2019/2025 direct comparison,sum,
028085,Saonara,028085,Saonara,unchanged,,POSAS 2019/2025 direct comparison,sum,
028086,Selvazzano Dentro,028086,Selvazzano Dentro,unchanged,,POSAS 2019/2025 direct comparison,sum,
028087,Solesino,028087,Solesino,unchanged,,POSAS 2019/2025 direct comparison,sum,
028088,Stanghella,028088,Stanghella,unchanged,,POSAS 2019/2025 direct comparison,sum,
028089,Teolo,028089,Teolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028090,Terrassa Padovana,028090,Terrassa Padovana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028091,Tombolo,028091,Tombolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
028092,Torreglia,028092,Torreglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
028093,Trebaseleghe,028093,Trebaseleghe,unchanged,,POSAS 2019/2025 direct comparison,sum,
028094,Tribano,028094,Tribano,unchanged,,POSAS 2019/2025 direct comparison,sum,
028095,Urbana,028095,Urbana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028096,Veggiano,028096,Veggiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
028097,Vescovana,028097,Vescovana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028099,Vigodarzere,028099,Vigodarzere,unchanged,,POSAS 2019/2025 direct comparison,sum,
028100,Vigonza,028100,Vigonza,unchanged,,POSAS 2019/2025 direct comparison,sum,
028101,Villa del Conte,028101,Villa del Conte,unchanged,,POSAS 2019/2025 direct comparison,sum,
028102,Villa Estense,028102,Villa Estense,unchanged,,POSAS 2019/2025 direct comparison,sum,
028103,Villafranca Padovana,028103,Villafranca Padovana,unchanged,,POSAS 2019/2025 direct comparison,sum,
028104,Villanova di Camposampiero,028104,Villanova di Camposampiero,unchanged,,POSAS 2019/2025 direct comparison,sum,
028105,Vo',028105,Vo',unchanged,,POSAS 2019/2025 direct comparison,sum,
028106,Due Carrare,028106,Due Carrare,unchanged,,POSAS 2019/2025 direct comparison,sum,
028107,Borgo Veneto,028107,Borgo Veneto,unchanged,,POSAS 2019/2025 direct comparison,sum,
028108,Santa Caterina d'Este,028022,Carceri,fusion,2024-01-22,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
028108,Santa Caterina d'Este,028098,Vighizzolo d'Este,fusion,2024-01-22,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,
029001,Adria,029001,Adria,unchanged,,POSAS 2019/2025 direct comparison,sum,
029002,Ariano nel Polesine,029002,Ariano nel Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029003,Arquà Polesine,029003,Arquà Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029004,Badia Polesine,029004,Badia Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029005,Bagnolo di Po,029005,Bagnolo di Po,unchanged,,POSAS 2019/2025 direct comparison,sum,
029006,Bergantino,029006,Bergantino,unchanged,,POSAS 2019/2025 direct comparison,sum,
029007,Bosaro,029007,Bosaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
029008,Calto,029008,Calto,unchanged,,POSAS 2019/2025 direct comparison,sum,
029009,Canaro,029009,Canaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
029010,Canda,029010,Canda,unchanged,,POSAS 2019/2025 direct comparison,sum,
029011,Castelguglielmo,029011,Castelguglielmo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029012,Castelmassa,029012,Castelmassa,unchanged,,POSAS 2019/2025 direct comparison,sum,
029013,Castelnovo Bariano,029013,Castelnovo Bariano,unchanged,,POSAS 2019/2025 direct comparison,sum,
029014,Ceneselli,029014,Ceneselli,unchanged,,POSAS 2019/2025 direct comparison,sum,
029015,Ceregnano,029015,Ceregnano,unchanged,,POSAS 2019/2025 direct comparison,sum,
029017,Corbola,029017,Corbola,unchanged,,POSAS 2019/2025 direct comparison,sum,
029018,Costa di Rovigo,029018,Costa di Rovigo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029019,Crespino,029019,Crespino,unchanged,,POSAS 2019/2025 direct comparison,sum,
029021,Ficarolo,029021,Ficarolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029022,Fiesso Umbertiano,029022,Fiesso Umbertiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
029023,Frassinelle Polesine,029023,Frassinelle Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029024,Fratta Polesine,029024,Fratta Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029025,Gaiba,029025,Gaiba,unchanged,,POSAS 2019/2025 direct comparison,sum,
029026,Gavello,029026,Gavello,unchanged,,POSAS 2019/2025 direct comparison,sum,
029027,Giacciano con Baruchella,029027,Giacciano con Baruchella,unchanged,,POSAS 2019/2025 direct comparison,sum,
029028,Guarda Veneta,029028,Guarda Veneta,unchanged,,POSAS 2019/2025 direct comparison,sum,
029029,Lendinara,029029,Lendinara,unchanged,,POSAS 2019/2025 direct comparison,sum,
029030,Loreo,029030,Loreo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029031,Lusia,029031,Lusia,unchanged,,POSAS 2019/2025 direct comparison,sum,
029032,Melara,029032,Melara,unchanged,,POSAS 2019/2025 direct comparison,sum,
029033,Occhiobello,029033,Occhiobello,unchanged,,POSAS 2019/2025 direct comparison,sum,
029034,Papozze,029034,Papozze,unchanged,,POSAS 2019/2025 direct comparison,sum,
029035,Pettorazza Grimani,029035,Pettorazza Grimani,unchanged,,POSAS 2019/2025 direct comparison,sum,
029036,Pincara,029036,Pincara,unchanged,,POSAS 2019/2025 direct comparison,sum,
029037,Polesella,029037,Polesella,unchanged,,POSAS 2019/2025 direct comparison,sum,
029038,Pontecchio Polesine,029038,Pontecchio Polesine,unchanged,,POSAS 2019/2025 direct comparison,sum,
029039,Porto Tolle,029039,Porto Tolle,unchanged,,POSAS 2019/2025 direct comparison,sum,
029040,Rosolina,029040,Rosolina,unchanged,,POSAS 2019/2025 direct comparison,sum,
029041,Rovigo,029041,Rovigo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029042,Salara,029042,Salara,unchanged,,POSAS 2019/2025 direct comparison,sum,
029043,San Bellino,029043,San Bellino,unchanged,,POSAS 2019/2025 direct comparison,sum,
029044,San Martino di Venezze,029044,San Martino di Venezze,unchanged,,POSAS 2019/2025 direct comparison,sum,
029045,Stienta,029045,Stienta,unchanged,,POSAS 2019/2025 direct comparison,sum,
029046,Taglio di Po,029046,Taglio di Po,unchanged,,POSAS 2019/2025 direct comparison,sum,
029047,Trecenta,029047,Trecenta,unchanged,,POSAS 2019/2025 direct comparison,sum,
029048,Villadose,029048,Villadose,unchanged,,POSAS 2019/2025 direct comparison,sum,
029049,Villamarzana,029049,Villamarzana,unchanged,,POSAS 2019/2025 direct comparison,sum,
029050,Villanova del Ghebbo,029050,Villanova del Ghebbo,unchanged,,POSAS 2019/2025 direct comparison,sum,
029051,Villanova Marchesana,029051,Villanova Marchesana,unchanged,,POSAS 2019/2025 direct comparison,sum,
029052,Porto Viro,029052,Porto Viro,unchanged,,POSAS 2019/2025 direct comparison,sum,
030001,Aiello del Friuli,030001,Aiello del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030002,Amaro,030002,Amaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
030003,Ampezzo,030003,Ampezzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030004,Aquileia,030004,Aquileia,unchanged,,POSAS 2019/2025 direct comparison,sum,
030005,Arta Terme,030005,Arta Terme,unchanged,,POSAS 2019/2025 direct comparison,sum,
030006,Artegna,030006,Artegna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030007,Attimis,030007,Attimis,unchanged,,POSAS 2019/2025 direct comparison,sum,
030008,Bagnaria Arsa,030008,Bagnaria Arsa,unchanged,,POSAS 2019/2025 direct comparison,sum,
030009,Basiliano,030009,Basiliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030010,Bertiolo,030010,Bertiolo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030011,Bicinicco,030011,Bicinicco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030012,Bordano,030012,Bordano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030013,Buja,030013,Buja,unchanged,,POSAS 2019/2025 direct comparison,sum,
030014,Buttrio,030014,Buttrio,unchanged,,POSAS 2019/2025 direct comparison,sum,
030015,Camino al Tagliamento,030015,Camino al Tagliamento,unchanged,,POSAS 2019/2025 direct comparison,sum,
030016,Campoformido,030016,Campoformido,unchanged,,POSAS 2019/2025 direct comparison,sum,
030018,Carlino,030018,Carlino,unchanged,,POSAS 2019/2025 direct comparison,sum,
030019,Cassacco,030019,Cassacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030020,Castions di Strada,030020,Castions di Strada,unchanged,,POSAS 2019/2025 direct comparison,sum,
030021,Cavazzo Carnico,030021,Cavazzo Carnico,unchanged,,POSAS 2019/2025 direct comparison,sum,
030022,Cercivento,030022,Cercivento,unchanged,,POSAS 2019/2025 direct comparison,sum,
030023,Cervignano del Friuli,030023,Cervignano del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030024,Chiopris-Viscone,030024,Chiopris-Viscone,unchanged,,POSAS 2019/2025 direct comparison,sum,
030025,Chiusaforte,030025,Chiusaforte,unchanged,,POSAS 2019/2025 direct comparison,sum,
030026,Cividale del Friuli,030026,Cividale del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030027,Codroipo,030027,Codroipo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030028,Colloredo di Monte Albano,030028,Colloredo di Monte Albano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030029,Comeglians,030029,Comeglians,unchanged,,POSAS 2019/2025 direct comparison,sum,
030030,Corno di Rosazzo,030030,Corno di Rosazzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030031,Coseano,030031,Coseano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030032,Dignano,030032,Dignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030033,Dogna,030033,Dogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030034,Drenchia,030034,Drenchia,unchanged,,POSAS 2019/2025 direct comparison,sum,
030035,Enemonzo,030035,Enemonzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030036,Faedis,030036,Faedis,unchanged,,POSAS 2019/2025 direct comparison,sum,
030037,Fagagna,030037,Fagagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030039,Flaibano,030039,Flaibano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030040,Forni Avoltri,030040,Forni Avoltri,unchanged,,POSAS 2019/2025 direct comparison,sum,
030041,Forni di Sopra,030041,Forni di Sopra,unchanged,,POSAS 2019/2025 direct comparison,sum,
030042,Forni di Sotto,030042,Forni di Sotto,unchanged,,POSAS 2019/2025 direct comparison,sum,
030043,Gemona del Friuli,030043,Gemona del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030044,Gonars,030044,Gonars,unchanged,,POSAS 2019/2025 direct comparison,sum,
030045,Grimacco,030045,Grimacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030046,Latisana,030046,Latisana,unchanged,,POSAS 2019/2025 direct comparison,sum,
030047,Lauco,030047,Lauco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030048,Lestizza,030048,Lestizza,unchanged,,POSAS 2019/2025 direct comparison,sum,
030049,Lignano Sabbiadoro,030049,Lignano Sabbiadoro,unchanged,,POSAS 2019/2025 direct comparison,sum,
030051,Lusevera,030051,Lusevera,unchanged,,POSAS 2019/2025 direct comparison,sum,
030052,Magnano in Riviera,030052,Magnano in Riviera,unchanged,,POSAS 2019/2025 direct comparison,sum,
030053,Majano,030053,Majano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030054,Malborghetto Valbruna,030054,Malborghetto Valbruna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030055,Manzano,030055,Manzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030056,Marano Lagunare,030056,Marano Lagunare,unchanged,,POSAS 2019/2025 direct comparison,sum,
030057,Martignacco,030057,Martignacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030058,Mereto di Tomba,030058,Mereto di Tomba,unchanged,,POSAS 2019/2025 direct comparison,sum,
030059,Moggio Udinese,030059,Moggio Udinese,unchanged,,POSAS 2019/2025 direct comparison,sum,
030060,Moimacco,030060,Moimacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030061,Montenars,030061,Montenars,unchanged,,POSAS 2019/2025 direct comparison,sum,
030062,Mortegliano,030062,Mortegliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030063,Moruzzo,030063,Moruzzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030064,Muzzana del Turgnano,030064,Muzzana del Turgnano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030065,Nimis,030065,Nimis,unchanged,,POSAS 2019/2025 direct comparison,sum,
030066,Osoppo,030066,Osoppo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030067,Ovaro,030067,Ovaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
030068,Pagnacco,030068,Pagnacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030069,Palazzolo dello Stella,030069,Palazzolo dello Stella,unchanged,,POSAS 2019/2025 direct comparison,sum,
030070,Palmanova,030070,Palmanova,unchanged,,POSAS 2019/2025 direct comparison,sum,
030071,Paluzza,030071,Paluzza,unchanged,,POSAS 2019/2025 direct comparison,sum,
030072,Pasian di Prato,030072,Pasian di Prato,unchanged,,POSAS 2019/2025 direct comparison,sum,
030073,Paularo,030073,Paularo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030074,Pavia di Udine,030074,Pavia di Udine,unchanged,,POSAS 2019/2025 direct comparison,sum,
030075,Pocenia,030075,Pocenia,unchanged,,POSAS 2019/2025 direct comparison,sum,
030076,Pontebba,030076,Pontebba,unchanged,,POSAS 2019/2025 direct comparison,sum,
030077,Porpetto,030077,Porpetto,unchanged,,POSAS 2019/2025 direct comparison,sum,
030078,Povoletto,030078,Povoletto,unchanged,,POSAS 2019/2025 direct comparison,sum,
030079,Pozzuolo del Friuli,030079,Pozzuolo del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030080,Pradamano,030080,Pradamano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030081,Prato Carnico,030081,Prato Carnico,unchanged,,POSAS 2019/2025 direct comparison,sum,
030082,Precenicco,030082,Precenicco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030083,Premariacco,030083,Premariacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030084,Preone,030084,Preone,unchanged,,POSAS 2019/2025 direct comparison,sum,
030085,Prepotto,030085,Prepotto,unchanged,,POSAS 2019/2025 direct comparison,sum,
030086,Pulfero,030086,Pulfero,unchanged,,POSAS 2019/2025 direct comparison,sum,
030087,Ragogna,030087,Ragogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030088,Ravascletto,030088,Ravascletto,unchanged,,POSAS 2019/2025 direct comparison,sum,
030089,Raveo,030089,Raveo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030090,Reana del Rojale,030090,Reana del Rojale,unchanged,,POSAS 2019/2025 direct comparison,sum,
030091,Remanzacco,030091,Remanzacco,unchanged,,POSAS 2019/2025 direct comparison,sum,
030092,Resia,030092,Resia,unchanged,,POSAS 2019/2025 direct comparison,sum,
030093,Resiutta,030093,Resiutta,unchanged,,POSAS 2019/2025 direct comparison,sum,
030094,Rigolato,030094,Rigolato,unchanged,,POSAS 2019/2025 direct comparison,sum,
030095,Rive d'Arcano,030095,Rive d'Arcano,unchanged,,POSAS 2019/2025 direct comparison,sum,
030097,Ronchis,030097,Ronchis,unchanged,,POSAS 2019/2025 direct comparison,sum,
030098,Ruda,030098,Ruda,unchanged,,POSAS 2019/2025 direct comparison,sum,
030099,San Daniele del Friuli,030099,San Daniele del Friuli,unchanged,,POSAS 2019/2025 direct comparison,sum,
030100,San Giorgio di Nogaro,030100,San Giorgio di Nogaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
030101,San Giovanni al Natisone,030101,San Giovanni al Natisone,unchanged,,POSAS 2019/2025 direct comparison,sum,
030102,San Leonardo,030102,San Leonardo,unchanged,,POSAS 2019/2025 direct comparison,sum,
030103,San Pietro al Natisone,030103,San Pietro al Natisone,unchanged,,POSAS 2019/2025 direct comparison,sum,
030104,Santa Maria la Longa,030104,Santa Maria la Longa,unchanged,,POSAS 2019/2025 direct comparison,sum,
030105,San Vito al Torre,030105,San Vito al Torre,unchanged,,POSAS 2019/2025 direct comparison,sum,
030106,San Vito di Fagagna,030106,San Vito di Fagagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
030107,Sauris,030107,Sauris,unchanged,,POSAS 2019/2025 direct comparison,sum,
